"","url","catalogNumber","family","subfamily","genus","specificEpithet","scientific_name","typeStatus","stateProvince","country","dateIdentified","habitat","minimumElevationInMeters","geojson.type","decimal_latitude","decimal_longitude"
"5008","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0423228","casent0423228","formicidae","myrmicinae","Crematogaster","madecassa","crematogaster madecassa","","Antsiranana","","2012-12-27","tropical dry forest","325","point","-12.46889","49.24217"
"5009","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0423229","casent0423229","formicidae","myrmicinae","Crematogaster","madecassa","crematogaster madecassa","","Antsiranana","","2012-12-27","tropical dry forest","325","point","-12.46889","49.24217"
"5010","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0423230","casent0423230","formicidae","myrmicinae","Crematogaster","madecassa","crematogaster madecassa","","Antsiranana","","2012-12-27","tropical dry forest","325","point","-12.46889","49.24217"
"5011","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0423231","casent0423231","formicidae","myrmicinae","Crematogaster","madecassa","crematogaster madecassa","","Antsiranana","","2012-12-27","tropical dry forest","325","point","-12.46889","49.24217"
"5012","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0423236","casent0423236","formicidae","myrmicinae","Crematogaster","madecassa","crematogaster madecassa","","Antsiranana","","2012-12-27","tropical dry forest","210","point","-12.86361","49.22583"
"5013","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0423254","casent0423254","formicidae","myrmicinae","Crematogaster","kelleri","crematogaster kelleri","","Antsiranana","","2012-12-27","tropical dry forest","210","point","-12.86361","49.22583"
"5014","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0423277","casent0423277","formicidae","myrmicinae","Crematogaster","ranavalonae","crematogaster ranavalonae","","Antsiranana","","","tropical dry forest","210","point","-12.86361","49.22583"
"5015","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0423277-d01","casent0423277-d01","formicidae","myrmicinae","Crematogaster","ranavalonae","crematogaster ranavalonae","","Antsiranana","","","tropical dry forest","210","point","-12.86361","49.22583"
"5016","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0423304","casent0423304","formicidae","myrmicinae","Crematogaster","ranavalonae","crematogaster ranavalonae","","Antsiranana","","","rainforest","30","point","-13.41933","48.33117"
"5017","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0423304-d01","casent0423304-d01","formicidae","myrmicinae","Crematogaster","ranavalonae","crematogaster ranavalonae","","Antsiranana","","","rainforest","30","point","-13.41933","48.33117"
"5018","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0423305","casent0423305","formicidae","myrmicinae","Crematogaster","nosibeensis","crematogaster nosibeensis","","Antsiranana","","2010-12-06","rainforest","30","point","-13.41933","48.33117"
"5019","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0423305-d01","casent0423305-d01","formicidae","myrmicinae","Crematogaster","nosibeensis","crematogaster nosibeensis","","Antsiranana","","2010-12-06","rainforest","30","point","-13.41933","48.33117"
"5020","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0423309","casent0423309","formicidae","myrmicinae","Crematogaster","madecassa","crematogaster madecassa","","Antsiranana","","","rainforest","30","point","-13.41933","48.33117"
"5021","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0423309-d01","casent0423309-d01","formicidae","myrmicinae","Crematogaster","madecassa","crematogaster madecassa","","Antsiranana","","","rainforest","30","point","-13.41933","48.33117"
"5022","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0423311","casent0423311","formicidae","myrmicinae","Crematogaster","madecassa","crematogaster madecassa","","Antsiranana","","2012-12-27","rainforest","600","point","-13.79861","48.16167"
"5023","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0423316","casent0423316","formicidae","myrmicinae","Crematogaster","ranavalonae","crematogaster ranavalonae","","Antsiranana","","","rainforest","600","point","-13.79861","48.16167"
"5024","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0423316-d01","casent0423316-d01","formicidae","myrmicinae","Crematogaster","ranavalonae","crematogaster ranavalonae","","Antsiranana","","","rainforest","600","point","-13.79861","48.16167"
"5025","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0423332","casent0423332","formicidae","myrmicinae","Crematogaster","kelleri","crematogaster kelleri","","Antsiranana","","2012-12-27","rainforest","600","point","-13.79861","48.16167"
"5026","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0423332-d01","casent0423332-d01","formicidae","myrmicinae","Crematogaster","kelleri","crematogaster kelleri","","Antsiranana","","2012-12-27","rainforest","600","point","-13.79861","48.16167"
"5027","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0423351","casent0423351","formicidae","myrmicinae","Crematogaster","kelleri","crematogaster kelleri","","Antsiranana","","2012-12-20","tropical dry forest","80","point","-12.90889","49.10983"
"5028","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0423351-d01","casent0423351-d01","formicidae","myrmicinae","Crematogaster","kelleri","crematogaster kelleri","","Antsiranana","","2012-12-20","tropical dry forest","80","point","-12.90889","49.10983"
"5029","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0423352","casent0423352","formicidae","myrmicinae","Crematogaster","bbbq35","crematogaster bbbq35","","Antsiranana","","","tropical dry forest","80","point","-12.90889","49.10983"
"5030","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0423353","casent0423353","formicidae","myrmicinae","Crematogaster","kelleri","crematogaster kelleri","","Antsiranana","","2012-12-27","tropical dry forest","80","point","-12.90889","49.10983"
"5031","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0423369","casent0423369","formicidae","myrmicinae","Crematogaster","dentata","crematogaster dentata","","Antsiranana","","2012-12-20","tropical dry forest","80","point","-12.90889","49.10983"
"5032","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0423369-d01","casent0423369-d01","formicidae","myrmicinae","Crematogaster","dentata","crematogaster dentata","","Antsiranana","","2012-12-20","tropical dry forest","80","point","-12.90889","49.10983"
"5033","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0423375","casent0423375","formicidae","myrmicinae","Crematogaster","kelleri","crematogaster kelleri","","Antsiranana","","2012-12-27","tropical dry forest","120","point","-14.30889","47.91433"
"5034","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0423421","casent0423421","formicidae","myrmicinae","Crematogaster","maina","crematogaster maina","","Antsiranana","","2012-12-20","littoral rainforest","90","point","-12.25889","49.37467"
"5035","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0423421-d01","casent0423421-d01","formicidae","myrmicinae","Crematogaster","maina","crematogaster maina","","Antsiranana","","2012-12-20","littoral rainforest","90","point","-12.25889","49.37467"
"5036","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0423445","casent0423445","formicidae","myrmicinae","Crematogaster","nosibeensis","crematogaster nosibeensis","","Antananarivo","","2010-12-06","montane rainforest ground forager s","1620","point","-18.17139","47.28182"
"5037","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0423447","casent0423447","formicidae","myrmicinae","Crematogaster","nosibeensis","crematogaster nosibeensis","","Antananarivo","","2010-12-06","montane rainforest ground forager s","1620","point","-18.17139","47.28182"
"5038","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0423447-d01","casent0423447-d01","formicidae","myrmicinae","Crematogaster","nosibeensis","crematogaster nosibeensis","","Antananarivo","","2010-12-06","montane rainforest ground forager s","1620","point","-18.17139","47.28182"
"5039","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0423453","casent0423453","formicidae","myrmicinae","Crematogaster","nosibeensis","crematogaster nosibeensis","","Antananarivo","","2010-12-06","montane rainforest ground forager s","1620","point","-18.17139","47.28182"
"5040","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0423453-d01","casent0423453-d01","formicidae","myrmicinae","Crematogaster","nosibeensis","crematogaster nosibeensis","","Antananarivo","","2010-12-06","montane rainforest ground forager s","1620","point","-18.17139","47.28182"
"5041","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0423672","casent0423672","formicidae","myrmicinae","Crematogaster","dentata","crematogaster dentata","","Antsiranana","","2012-12-20","tropical dry forest","325","point","-12.46889","49.24217"
"5042","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0423672-d01","casent0423672-d01","formicidae","myrmicinae","Crematogaster","dentata","crematogaster dentata","","Antsiranana","","2012-12-20","tropical dry forest","325","point","-12.46889","49.24217"
"5043","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0424322","casent0424322","formicidae","myrmicinae","Crematogaster","kelleri","crematogaster kelleri","","Mahajanga","","2012-12-27","tropical dry forest ex dead branch above ground","70","point","-16.29889","46.813"
"5044","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0424327","casent0424327","formicidae","myrmicinae","Crematogaster","dentata","crematogaster dentata","","Mahajanga","","2012-12-27","tropical dry forest ex dead twig above ground","70","point","-16.29889","46.813"
"5045","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0424360","casent0424360","formicidae","myrmicinae","Crematogaster","kelleri","crematogaster kelleri","","Mahajanga","","2012-12-27","tropical dry forest ex rotten log","70","point","-16.29889","46.813"
"5046","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0424374","casent0424374","formicidae","myrmicinae","Crematogaster","kelleri","crematogaster kelleri","","Mahajanga","","2012-12-20","tropical dry forest ex rotten log","70","point","-16.29889","46.813"
"5047","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0424374-d01","casent0424374-d01","formicidae","myrmicinae","Crematogaster","kelleri","crematogaster kelleri","","Mahajanga","","2012-12-20","tropical dry forest ex rotten log","70","point","-16.29889","46.813"
"5048","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0424383","casent0424383","formicidae","myrmicinae","Crematogaster","kelleri","crematogaster kelleri","","Mahajanga","","2012-12-27","tropical dry forest ex dead twig above ground","70","point","-16.29889","46.813"
"5049","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0424412","casent0424412","formicidae","myrmicinae","Crematogaster","kelleri","crematogaster kelleri","","Mahajanga","","2012-12-27","tropical dry forest ex rotten log","70","point","-16.29889","46.813"
"5050","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0424413","casent0424413","formicidae","myrmicinae","Crematogaster","kelleri","crematogaster kelleri","","Mahajanga","","2012-12-27","tropical dry forest ex rotten log","70","point","-16.29889","46.813"
"5051","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0424487","casent0424487","formicidae","myrmicinae","Crematogaster","dentata","crematogaster dentata","","Mahajanga","","2012-12-27","tropical dry forest ex dead twig above ground","50","point","-19.14194","44.828"
"5052","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0424561","casent0424561","formicidae","myrmicinae","Crematogaster","tricolor","crematogaster tricolor","","Mahajanga","","2012-12-27","tropical dry forest ground forager s","50","point","-19.14194","44.828"
"5053","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0424588","casent0424588","formicidae","myrmicinae","Crematogaster","dentata","crematogaster dentata","","Mahajanga","","2012-12-27","tropical dry forest ex dead twig above ground","50","point","-19.14194","44.828"
"5054","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0424591","casent0424591","formicidae","myrmicinae","Crematogaster","dentata","crematogaster dentata","","Mahajanga","","2012-12-20","tropical dry forest ex dead twig above ground","50","point","-19.14194","44.828"
"5055","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0424591-d01","casent0424591-d01","formicidae","myrmicinae","Crematogaster","dentata","crematogaster dentata","","Mahajanga","","2012-12-20","tropical dry forest ex dead twig above ground","50","point","-19.14194","44.828"
"5056","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0424794","casent0424794","formicidae","myrmicinae","Crematogaster","dentata","crematogaster dentata","","Mahajanga","","2012-12-27","tropical dry forest ex dead twig above ground","50","point","-19.14194","44.828"
"5057","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0424866","casent0424866","formicidae","myrmicinae","Crematogaster","kelleri","crematogaster kelleri","","Mahajanga","","2012-12-27","tropical dry forest ex dead twig above ground","135","point","-16.22806","47.14361"
"5058","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0424898","casent0424898","formicidae","myrmicinae","Crematogaster","kelleri","crematogaster kelleri","","Mahajanga","","2012-12-27","tropical dry forest ex dead twig above ground","135","point","-16.22806","47.14361"
"5059","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0424903","casent0424903","formicidae","myrmicinae","Crematogaster","kelleri","crematogaster kelleri","","Mahajanga","","2012-12-27","tropical dry forest ex dead twig above ground","135","point","-16.22806","47.14361"
"5060","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0424921","casent0424921","formicidae","myrmicinae","Crematogaster","kelleri","crematogaster kelleri","","Mahajanga","","2012-12-27","tropical dry forest ex dead twig above ground","135","point","-16.22806","47.14361"
"5061","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0425226","casent0425226","formicidae","myrmicinae","Crematogaster","dentata","crematogaster dentata","","Mahajanga","","2012-12-27","tropical dry forest on Tsingy ex dead twig above ground","100","point","-19.13222","44.81467"
"5062","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0425232","casent0425232","formicidae","myrmicinae","Crematogaster","indet","crematogaster indet","","Mahajanga","","2006-12-31","tropical dry forest on Tsingy ex rotten log","100","point","-19.13222","44.81467"
"5063","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0427039","casent0427039","formicidae","myrmicinae","Crematogaster","rasoherinae","crematogaster rasoherinae","","Toliara","","2010-12-31","tropical dry forest","80","point","-22.23306","43.36633"
"5064","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0427078","casent0427078","formicidae","myrmicinae","Crematogaster","maina","crematogaster maina","","Toliara","","2013-01-02","tropical dry forest","80","point","-22.23306","43.36633"
"5065","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0429597","casent0429597","formicidae","myrmicinae","Crematogaster","kelleri","crematogaster kelleri","","Mahajanga","","2012-12-27","tropical dry forest on low vegetation","210","point","-16.26722","47.04861"
"5066","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0429684","casent0429684","formicidae","myrmicinae","Crematogaster","dentata","crematogaster dentata","","Mahajanga","","2012-12-27","tropical dry forest on low vegetation","135","point","-16.22806","47.14361"
"5067","http://antweb.org/api/v2/?occurrenceId=CAS:ANTWEB:casent0429791","casent0429791","formicidae","myrmicinae","Crematogaster","indet","crematogaster indet","","Toliara","","2006-12-31","tropical dry forest ex dead twig above ground","80","point","-20.79528","44.147"
